,US Large Cap Equities,US Small Cap Equities,US Investment Grade Bonds,US High Yield Bonds,US Bank Loans,Developed Country Equities,Emerging Market Equities,Emerging Market Debt,Sentiment Score
2020-07-28,1786.324,1469.755,3504.621,1397.907,2973.21,1874.56,1082.02,1235.393,-0.424433
2020-07-29,1810.226,1500.63,3502.123,1402.559,2972.11,1872.58,1086.62,1237.687,-0.412328
2020-07-30,1804.13,1495.101,3511.665,1405.292,2970.28,1845.95,1082.06,1239.063,-0.416349
2020-07-31,1815.99,1480.427,3513.671,1408.173,2972.32,1820.21,1078.92,1241.698,-0.437806
2020-08-03,1830.846,1506.803,3508.432,1411.285,2974.67,1839.41,1077.87,1243.041,-0.416729
2020-08-04,1837.313,1517.213,3523.5,1411.247,2976.31,1855.48,1089.58,1247.166,-0.41377
2020-08-05,1849.841,1546.237,3522.459,1415.598,2979.22,1875.61,1103.03,1250.883,-0.405177
2020-08-06,1859.816,1544.624,3529.51,1415.794,2982.94,1862.3,1106.58,1253.363,-0.409193
2020-08-07,1859.487,1569.185,3525.76,1416.333,2984.79,1855.11,1089.32,1253.992,-0.417009
2020-08-10,1862.794,1584.67,3523.998,1416.621,2987.76,1859.36,1086.45,1255.65,-0.412445
2020-08-11,1847.781,1575.099,3503.365,1417.894,2992.08,1889.55,1091.23,1255.837,-0.413513
2020-08-12,1873.566,1583.246,3500.436,1415.325,2996.42,1912.37,1093.98,1253.986,-0.396128
2020-08-13,1871.549,1579.787,3485.134,1412.293,2999.57,1912.76,1096.18,1252.787,-0.389606
2020-08-14,1870.799,1577.88,3479.088,1408.916,3001.29,1899.51,1093.16,1249.561,-0.403332
2020-08-17,1878.591,1585.474,3480.914,1408.576,3003.6,1905.11,1099.96,1248.583,-0.353081
2020-08-18,1882.612,1569.773,3481.587,1409.634,3004.0,1908.27,1104.96,1247.453,-0.345679
2020-08-19,1873.789,1572.066,3477.858,1410.162,3004.56,1915.01,1099.41,1248.539,-0.326825
2020-08-20,1880.794,1564.301,3484.616,1409.559,3004.92,1885.94,1080.54,1247.765,-0.341823
2020-08-21,1886.385,1552.476,3488.158,1410.178,3004.01,1879.9,1091.85,1249.108,-0.362811
2020-08-24,1904.037,1568.47,3489.653,1414.296,3005.6,1905.54,1108.23,1250.976,-0.349967
2020-08-25,1910.842,1571.209,3480.439,1417.984,3006.77,1905.7,1114.72,1249.067,-0.330124
2020-08-26,1930.574,1560.193,3475.279,1418.973,3008.97,1917.08,1119.34,1247.643,-0.319825
2020-08-27,1934.705,1564.563,3456.268,1420.177,3011.15,1902.25,1117.22,1245.554,-0.325544
2020-08-28,1947.773,1578.343,3458.653,1421.205,3013.39,1910.82,1121.6,1246.007,-0.336746
2020-08-31,1946.154,1561.876,3473.12,1422.03,3016.72,1909.99,1101.5,1248.426,-0.346838
2020-09-01,1962.497,1578.581,3484.07,1423.722,3020.19,1902.89,1120.02,1252.322,-0.33196
2020-09-02,1989.08,1592.287,3498.324,1426.425,3027.6,1913.04,1118.9,1256.661,-0.334486
2020-09-03,1917.028,1544.68,3504.341,1424.19,3034.5,1899.02,1108.85,1256.895,-0.330613
2020-09-04,1900.615,1535.304,3472.295,1419.538,3036.82,1870.29,1099.5,1252.037,-0.331238
2020-09-08,1845.549,1504.591,3478.828,1415.51,3038.09,1878.74,1087.51,1250.412,-0.308176
2020-09-09,1883.405,1526.48,3471.4,1417.547,3043.68,1891.92,1085.75,1250.436,-0.303682
2020-09-10,1851.92,1507.751,3477.988,1418.077,3047.29,1897.15,1085.31,1251.286,-0.291464
2020-09-11,1852.116,1497.271,3481.893,1416.341,3050.8,1896.99,1091.79,1250.709,-0.296783
2020-09-14,1879.693,1536.974,3485.37,1417.003,3054.42,1910.62,1104.27,1250.351,-0.288079
2020-09-15,1890.877,1538.154,3483.416,1418.373,3055.9,1914.89,1112.62,1251.397,-0.286009
2020-09-16,1882.914,1552.329,3483.101,1420.653,3057.05,1925.15,1116.99,1251.455,-0.280051
2020-09-17,1866.569,1542.598,3487.264,1418.906,3056.83,1911.18,1106.82,1249.523,-0.269703
2020-09-18,1847.979,1536.779,3483.104,1418.264,3055.94,1911.81,1108.53,1247.864,-0.288689
2020-09-21,1828.175,1485.252,3483.92,1408.441,3050.76,1856.89,1090.35,1241.062,-0.276192
2020-09-22,1846.391,1496.961,3485.115,1406.414,3049.1,1851.38,1082.87,1239.415,-0.270209
2020-09-23,1801.834,1451.458,3478.893,1404.14,3048.62,1855.32,1077.7,1235.488,-0.253087
2020-09-24,1805.998,1451.819,3471.946,1396.495,3040.96,1830.9,1057.74,1232.236,-0.252215
2020-09-25,1836.413,1474.908,3463.161,1395.964,3035.15,1830.99,1059.1,1231.982,-0.264333
2020-09-28,1866.516,1510.342,3462.65,1401.587,3037.71,1866.06,1069.88,1233.102,-0.22055
2020-09-29,1857.745,1504.727,3469.979,1402.733,3037.54,1867.88,1068.79,1230.656,-0.199666
2020-09-30,1872.698,1507.692,3463.945,1407.206,3035.85,1855.32,1082.0,1232.647,-0.191247
2020-10-01,1885.824,1531.202,3465.702,1409.458,3038.18,1859.54,1084.83,1233.865,-0.196519
2020-10-02,1868.623,1539.297,3461.604,1408.279,3035.86,1855.1,1081.71,1232.473,-0.209974
2020-10-05,1902.723,1581.965,3451.129,1414.76,3037.73,1884.14,1091.38,1233.992,-0.22646
2020-10-06,1877.838,1577.291,3465.862,1420.083,3041.09,1888.31,1102.47,1237.726,-0.228718
2020-10-07,1910.767,1611.041,3457.716,1420.792,3045.16,1884.38,1107.9,1236.944,-0.228542
2020-10-08,1926.065,1628.547,3466.423,1424.208,3049.85,1896.55,1117.44,1241.248,-0.249043
2020-10-09,1943.005,1637.545,3466.843,1426.377,3051.28,1910.2,1122.51,1244.751,-0.261568
2020-10-13,1962.401,1636.848,3485.261,1429.668,3053.68,1907.81,1136.42,1247.348,-0.210272
2020-10-14,1950.12,1621.651,3487.42,1429.067,3054.52,1908.49,1135.56,1246.199,-0.19437
2020-10-15,1947.581,1638.883,3482.527,1424.214,3051.86,1870.46,1120.54,1243.873,-0.200548
2020-10-16,1947.015,1633.808,3482.001,1426.508,3052.73,1882.36,1124.08,1245.035,-0.213799
2020-10-19,1916.706,1613.628,3480.244,1427.975,3055.26,1893.41,1127.28,1244.539,-0.189265
2020-10-20,1924.218,1617.706,3469.999,1428.373,3056.34,1888.76,1133.94,1241.993,-0.181347
2020-10-21,1918.29,1603.776,3466.643,1427.918,3057.56,1887.11,1137.91,1239.785,-0.163265
2020-10-22,1929.149,1630.254,3460.163,1428.016,3058.12,1874.07,1136.54,1237.835,-0.160495
2020-10-23,1936.266,1640.502,3465.684,1429.16,3058.78,1884.26,1136.45,1237.519,-0.171188
2020-10-26,1900.417,1605.209,3476.01,1424.929,3055.32,1860.2,1130.65,1237.707,-0.145891
2020-10-27,1894.665,1590.482,3482.777,1423.745,3053.56,1849.24,1133.99,1239.599,-0.139527
2020-10-28,1829.66,1543.275,3475.917,1413.883,3043.51,1805.35,1120.75,1236.185,-0.138155
2020-10-29,1850.606,1561.577,3462.635,1414.115,3043.48,1789.64,1120.1,1233.207,-0.142571
2020-10-30,1825.666,1538.479,3457.925,1413.755,3041.67,1780.08,1103.46,1231.117,-0.140269
2020-11-02,1847.568,1568.592,3462.941,1417.133,3043.9,1805.9,1114.76,1231.642,-0.088939
2020-11-03,1881.643,1614.295,3460.078,1423.261,3045.23,1848.79,1120.88,1234.9,-0.099042
2020-11-04,1923.691,1615.083,3494.12,1436.007,3051.72,1876.22,1135.26,1245.346,-0.098246
2020-11-05,1962.622,1660.046,3505.158,1445.08,3061.21,1916.22,1166.23,1252.342,-0.092021
2020-11-06,1962.603,1644.159,3498.674,1443.743,3065.03,1924.19,1176.36,1250.832,-0.123115
2020-11-09,1981.374,1705.037,3482.837,1461.002,3087.18,1968.9,1192.37,1255.753,-0.105411
2020-11-10,1977.517,1737.009,3481.802,1457.028,3093.58,1990.66,1179.92,1255.381,-0.103022
2020-11-12,1974.725,1708.47,3501.048,1450.849,3090.15,2001.32,1182.1,1260.865,-0.126278
2020-11-13,2000.693,1744.042,3499.986,1450.396,3089.09,1998.05,1188.35,1260.618,-0.151532
2020-11-16,2023.99,1785.336,3502.206,1455.563,3093.27,2028.23,1203.04,1262.392,-0.157205
2020-11-17,2018.052,1791.914,3513.187,1457.183,3092.67,2034.58,1201.43,1262.275,-0.140325
2020-11-18,1997.492,1769.316,3518.757,1459.905,3094.11,2040.0,1207.55,1263.389,-0.138603
2020-11-19,2007.803,1784.134,3529.945,1459.048,3094.02,2026.37,1200.44,1264.445,-0.131456
2020-11-20,1996.165,1785.341,3540.257,1459.421,3095.06,2035.27,1209.26,1266.294,-0.157054
2020-11-23,2010.164,1818.297,3534.813,1462.374,3098.87,2025.29,1220.52,1265.836,-0.107526
2020-11-24,2041.223,1853.532,3531.77,1468.298,3105.29,2058.59,1225.99,1266.359,-0.100056
2020-11-25,2040.226,1845.024,3531.235,1468.122,3106.92,2065.6,1218.29,1266.97,-0.110744
2020-11-27,2047.16,1855.27,3543.664,1469.037,3108.21,2080.15,1230.72,1268.984,-0.149404
2020-11-30,2037.356,1819.816,3550.186,1470.376,3109.74,2053.83,1205.07,1268.911,-0.166056
2020-12-01,2058.724,1836.047,3534.574,1473.671,3112.58,2074.08,1224.0,1269.149,-0.183537
2020-12-02,2061.048,1838.028,3534.484,1475.798,3116.62,2080.77,1228.71,1269.596,-0.164346
2020-12-03,2062.731,1848.702,3546.644,1479.544,3121.26,2096.28,1239.46,1273.093,-0.158174
2020-12-04,2082.206,1892.449,3533.887,1482.503,3125.22,2101.12,1251.04,1273.47,-0.172038
2020-12-07,2080.341,1891.252,3544.171,1484.201,3127.53,2093.5,1253.39,1274.334,-0.16949
2020-12-08,2087.257,1917.782,3545.414,1485.301,3129.12,2092.75,1254.23,1274.225,-0.168882
2020-12-09,2067.825,1902.147,3532.257,1484.708,3131.68,2101.49,1255.85,1273.721,-0.161833
2020-12-10,2069.333,1922.703,3543.607,1484.791,3133.57,2100.0,1255.03,1275.982,-0.164981
2020-12-11,2066.104,1911.697,3544.882,1484.306,3134.29,2090.16,1257.66,1277.121,-0.169622
2020-12-14,2059.222,1913.856,3545.982,1486.191,3137.43,2099.52,1250.45,1278.813,-0.136633
2020-12-15,2085.737,1959.763,3540.28,1486.824,3139.35,2103.55,1250.21,1279.52,-0.155471
2020-12-16,2088.962,1952.722,3545.031,1487.483,3141.24,2123.54,1263.82,1281.518,-0.153937
2020-12-17,2104.231,1978.045,3546.485,1488.667,3143.46,2141.25,1272.96,1282.937,-0.160528
2020-12-18,2099.613,1969.986,3542.831,1489.369,3145.11,2131.59,1268.36,1283.438,-0.164228
2020-12-21,2092.622,1970.329,3544.039,1485.15,3142.52,2094.15,1257.01,1282.838,-0.181241
2020-12-22,2091.445,1989.88,3551.435,1487.201,3143.96,2092.5,1248.7,1284.129,-0.173896
2020-12-23,2092.465,2007.104,3542.861,1488.917,3145.03,2113.37,1258.1,1283.87,-0.155528
2020-12-24,2098.73,2003.95,3550.425,1489.881,3145.62,2118.03,1253.53,1284.776,-0.157377
2020-12-28,2111.626,1996.25,3554.397,1495.816,3148.57,2133.88,1252.33,1285.628,-0.123458
2020-12-29,2105.452,1959.363,3556.091,1496.525,3149.99,2159.25,1266.77,1286.353,-0.104693
2020-12-30,2109.72,1979.992,3561.699,1497.476,3150.68,2161.48,1289.03,1287.014,-0.094241
2020-12-31,2120.869,1974.855,3567.627,1498.421,3151.58,2147.53,1291.26,1288.137,-0.09477
2021-01-04,2089.724,1945.914,3563.867,1498.022,3156.3,2162.36,1304.43,1288.384,-0.094864
2021-01-05,2105.689,1979.108,3547.063,1498.307,3159.09,2163.59,1319.97,1286.191,-0.100395
2021-01-06,2118.644,2057.92,3521.125,1499.905,3164.79,2178.63,1315.33,1281.053,-0.094426
2021-01-07,2152.149,2096.885,3519.776,1501.005,3170.61,2192.83,1322.3,1278.775,-0.077587
2021-01-08,2163.491,2091.659,3517.28,1501.868,3177.13,2215.12,1353.53,1277.747,-0.081352
2021-01-11,2150.649,2091.008,3513.677,1499.922,3181.2,2187.97,1349.6,1274.983,-0.065868
2021-01-12,2154.448,2127.959,3512.275,1498.461,3183.09,2192.66,1353.57,1270.306,-0.062391
2021-01-13,2157.792,2111.966,3530.8,1500.516,3185.97,2197.45,1364.07,1273.18,-0.056829
2021-01-14,2151.415,2155.349,3522.816,1503.053,3188.34,2209.37,1370.76,1273.105,-0.05811
2021-01-15,2135.509,2123.201,3529.781,1503.92,3190.12,2184.94,1358.03,1272.806,-0.081991
2021-01-19,2152.964,2151.137,3535.817,1505.734,3192.43,2192.04,1381.31,1274.311,-0.092867
2021-01-20,2182.139,2160.617,3536.611,1508.174,3194.1,2199.23,1400.97,1275.38,-0.097965
2021-01-21,2181.45,2141.421,3527.611,1508.424,3194.56,2209.99,1406.07,1275.963,-0.097878
2021-01-22,2175.876,2168.758,3528.323,1505.03,3193.45,2199.96,1392.85,1276.023,-0.113563
2021-01-25,2182.286,2163.272,3539.034,1505.751,3194.58,2187.21,1410.2,1278.232,-0.099015
2021-01-26,2175.719,2149.856,3538.36,1506.098,3194.43,2194.71,1388.76,1278.661,-0.09257
2021-01-27,2118.691,2108.696,3540.662,1503.357,3191.69,2170.28,1371.42,1277.45,-0.075243
2021-01-28,2141.592,2106.609,3531.71,1505.227,3190.75,2159.65,1350.59,1277.546,-0.067849
2021-01-29,2101.362,2073.641,3523.781,1503.923,3188.34,2124.05,1329.57,1277.197,-0.080687
2021-02-01,2135.957,2126.163,3527.061,1505.01,3188.23,2139.28,1361.09,1278.162,-0.041168
2021-02-02,2167.399,2151.44,3522.01,1507.467,3189.71,2156.27,1381.19,1279.259,-0.034557
2021-02-03,2169.167,2159.703,3516.625,1510.511,3191.42,2168.22,1392.64,1278.457,-0.030339
2021-02-04,2193.786,2202.418,3516.458,1512.595,3192.42,2165.73,1387.61,1279.499,-0.03977
2021-02-05,2204.275,2233.327,3512.43,1514.712,3194.19,2182.17,1395.35,1281.122,-0.046343
2021-02-08,2221.937,2289.756,3520.816,1516.739,3196.49,2202.48,1399.81,1280.735,-0.039141
2021-02-09,2221.108,2298.998,3520.845,1517.766,3197.2,2211.03,1409.14,1280.204,-0.02917
2021-02-10,2221.302,2282.441,3527.045,1518.704,3198.35,2215.36,1422.94,1281.712,-0.028969
2021-02-11,2226.41,2285.317,3522.715,1519.481,3199.52,2221.46,1427.89,1282.062,-0.016683
2021-02-12,2237.631,2289.357,3510.427,1519.178,3200.25,2227.7,1428.87,1280.216,-0.027304
2021-02-16,2235.169,2272.891,3494.238,1519.543,3202.21,2256.88,1442.17,1274.207,-0.05067
2021-02-17,2232.219,2256.106,3498.503,1518.906,3203.04,2233.61,1444.93,1273.74,-0.041723
2021-02-18,2221.429,2218.385,3500.964,1518.023,3203.44,2222.06,1425.13,1274.576,-0.033628
2021-02-19,2220.925,2266.689,3486.852,1518.459,3204.29,2232.56,1430.03,1272.086,-0.041831
2021-02-22,2199.813,2251.072,3473.726,1517.155,3206.19,2233.75,1397.67,1265.918,-0.000828
2021-02-23,2201.061,2231.314,3465.791,1516.163,3206.64,2234.31,1398.2,1265.817,-0.00813
2021-02-24,2224.338,2284.381,3459.15,1516.335,3207.75,2217.81,1376.76,1264.666,0.00297
2021-02-25,2167.413,2200.172,3435.47,1511.888,3208.31,2233.61,1383.81,1256.773,0.008683
2021-02-26,2159.318,2201.051,3453.896,1508.475,3207.09,2168.87,1339.26,1259.04,-0.013683
2021-03-01,2211.988,2275.321,3455.026,1512.413,3208.61,2198.61,1362.47,1260.398,-0.007244
2021-03-02,2192.396,2231.509,3460.505,1513.882,3208.27,2199.25,1359.65,1260.681,0.013988
2021-03-03,2160.298,2207.793,3449.19,1512.562,3207.49,2205.37,1378.02,1256.866,0.032319
2021-03-04,2127.835,2146.924,3429.949,1509.926,3206.04,2185.44,1346.34,1253.411,0.038764
2021-03-05,2167.787,2192.212,3423.152,1506.329,3205.92,2155.51,1339.31,1247.361,0.032468
2021-03-08,2154.678,2202.985,3410.167,1505.688,3206.88,2172.79,1308.14,1238.202,0.055154
2021-03-09,2187.948,2245.059,3414.972,1504.366,3207.94,2195.33,1317.85,1240.658,0.055797
2021-03-10,2200.691,2285.683,3422.576,1504.068,3208.71,2202.8,1324.9,1243.88,0.054611
2021-03-11,2227.298,2338.542,3423.37,1509.193,3208.71,2220.46,1357.6,1249.54,0.058594
2021-03-12,2229.541,2352.789,3397.655,1505.766,3208.58,2219.3,1348.2,1244.414,0.054697
2021-03-15,2246.024,2360.168,3403.885,1505.657,3209.51,2220.87,1340.25,1245.88,0.058339
2021-03-16,2240.172,2319.518,3401.297,1505.608,3209.5,2235.29,1349.07,1249.635,0.053595
2021-03-17,2246.584,2336.392,3395.327,1502.041,3207.57,2229.17,1342.8,1248.394,0.061306
2021-03-18,2210.108,2267.586,3385.761,1498.49,3205.71,2246.82,1347.33,1246.008,0.058868
2021-03-19,2210.515,2287.545,3390.089,1497.807,3205.37,2231.43,1336.84,1247.982,0.064177
2021-03-22,2225.268,2266.843,3404.823,1502.336,3207.2,2231.46,1336.27,1247.519,0.063404
2021-03-23,2205.706,2185.687,3412.063,1504.312,3207.05,2215.17,1323.77,1249.403,0.056462
2021-03-24,2190.379,2134.266,3417.923,1507.051,3206.89,2195.79,1298.44,1249.751,0.063941
2021-03-25,2202.461,2183.121,3414.962,1506.754,3206.37,2194.08,1288.42,1248.274,0.066902
2021-03-26,2238.66,2221.482,3409.927,1507.899,3206.28,2217.82,1307.48,1246.204,0.053371
2021-03-29,2233.015,2158.682,3399.471,1508.766,3207.39,2218.44,1310.11,1245.056,0.047458
2021-03-30,2228.285,2195.796,3406.11,1508.523,3207.37,2216.07,1319.5,1242.264,0.04972
2021-03-31,2238.17,2220.519,3407.268,1511.967,3207.72,2208.32,1316.43,1243.297,0.061752
2021-04-01,2266.375,2253.903,3430.058,1514.812,3208.15,2219.15,1335.24,1247.155,0.057814
2021-04-05,2296.067,2264.886,3425.191,1517.799,3211.12,2236.36,1338.79,1247.45,0.097833
2021-04-06,2296.276,2259.153,3437.306,1520.328,3213.39,2244.53,1346.91,1250.256,0.112469
2021-04-07,2297.68,2223.051,3436.812,1521.903,3216.16,2252.4,1338.76,1250.271,0.116464
2021-04-08,2309.147,2242.596,3441.595,1523.679,3218.52,2262.69,1343.36,1252.236,0.118516
2021-04-09,2325.639,2243.474,3437.467,1522.81,3219.44,2262.48,1330.36,1251.25,0.11393
2021-04-12,2326.244,2233.784,3435.962,1521.865,3219.85,2255.67,1322.31,1252.856,0.13477
2021-04-13,2335.793,2228.923,3446.455,1520.618,3219.04,2261.73,1323.95,1252.563,0.134513
2021-04-14,2326.259,2247.717,3444.562,1522.169,3219.04,2272.89,1336.59,1252.635,0.13548
2021-04-15,2352.797,2257.068,3469.887,1525.448,3219.92,2285.01,1341.09,1257.99,0.132166
2021-04-16,2360.094,2262.67,3455.959,1526.35,3220.68,2299.28,1348.69,1259.986,0.132289
2021-04-19,2346.201,2232.001,3446.135,1525.51,3220.97,2307.07,1348.55,1261.678,0.0938
2021-04-20,2328.942,2188.211,3452.502,1522.909,3219.52,2271.94,1347.61,1260.115,0.097979
2021-04-21,2351.31,2239.627,3452.319,1522.992,3219.12,2267.0,1336.86,1260.575,0.091667
2021-04-22,2331.968,2232.614,3458.282,1524.198,3220.49,2288.56,1341.43,1261.756,0.099919
2021-04-23,2358.521,2271.856,3457.172,1525.543,3220.99,2287.85,1353.02,1261.416,0.084594
2021-04-26,2364.979,2298.007,3459.489,1526.869,3222.36,2298.29,1360.64,1260.167,0.106156
2021-04-27,2364.267,2301.267,3448.231,1527.124,3223.16,2289.83,1361.96,1258.056,0.113183
2021-04-28,2361.676,2304.158,3448.208,1526.97,3223.64,2291.91,1364.96,1257.799,0.132696
2021-04-29,2374.419,2295.456,3445.887,1527.81,3224.34,2291.95,1364.54,1258.121,0.150832
2021-04-30,2356.675,2266.449,3447.811,1528.552,3224.2,2268.51,1347.61,1259.798,0.152704
2021-05-03,2361.388,2277.451,3455.151,1529.989,3225.0,2282.89,1338.89,1259.465,0.198115
2021-05-04,2343.643,2248.286,3458.679,1529.128,3223.76,2256.29,1334.99,1260.558,0.191957
2021-05-05,2343.242,2241.366,3461.838,1530.775,3224.37,2280.89,1333.05,1262.179,0.190858
2021-05-06,2358.354,2241.421,3467.394,1531.277,3225.23,2295.82,1340.8,1264.116,0.182187
2021-05-07,2376.847,2271.629,3463.825,1532.781,3226.3,2324.42,1348.57,1266.939,0.146051
2021-05-10,2350.592,2212.696,3457.389,1533.587,3227.98,2336.23,1346.35,1267.059,0.140913
2021-05-11,2332.305,2206.987,3447.525,1529.596,3227.31,2289.83,1329.08,1264.937,0.119949
2021-05-12,2280.212,2135.139,3430.683,1527.292,3227.4,2269.53,1315.25,1260.75,0.106057
2021-05-13,2306.151,2170.95,3437.649,1527.061,3228.23,2254.22,1292.78,1260.385,0.099606
2021-05-14,2342.655,2224.63,3447.644,1528.679,3229.92,2292.17,1307.53,1264.404,0.088715
2021-05-17,2336.132,2227.119,3449.779,1528.866,3231.45,2293.54,1311.45,1265.047,0.097935
2021-05-18,2318.109,2210.877,3448.484,1528.785,3232.78,2317.75,1333.18,1265.689,0.105623
2021-05-19,2310.995,2193.642,3438.094,1525.077,3233.17,2287.88,1327.54,1263.01,0.115318
2021-05-20,2336.71,2207.76,3451.422,1525.963,3234.64,2307.53,1329.31,1264.999,0.104458
2021-05-21,2334.957,2215.268,3454.411,1527.328,3236.64,2314.63,1330.04,1265.786,0.08385
2021-05-24,2357.9,2227.338,3463.096,1528.485,3238.9,2324.15,1326.68,1266.854,0.095457
2021-05-25,2352.701,2205.75,3474.874,1530.07,3240.31,2331.53,1345.49,1269.686,0.098656
2021-05-26,2358.936,2249.274,3474.1,1530.693,3240.91,2328.81,1351.95,1270.906,0.098816
2021-05-27,2362.27,2273.073,3466.907,1531.784,3241.39,2325.27,1354.31,1270.134,0.094917
2021-05-28,2364.528,2268.972,3471.375,1532.495,3241.86,2341.39,1360.78,1271.371,0.096032
2021-06-01,2363.894,2294.742,3466.914,1533.945,3243.62,2349.35,1390.85,1271.145,0.074054
2021-06-02,2366.405,2297.834,3473.111,1536.096,3244.52,2353.78,1388.47,1272.689,0.066012
2021-06-03,2355.899,2279.248,3465.957,1535.828,3243.7,2343.63,1383.57,1270.474,0.06769
2021-06-04,2376.967,2286.412,3481.514,1537.633,3244.72,2357.79,1381.56,1273.757,0.062801
2021-06-07,2377.167,2319.177,3479.502,1538.717,3246.65,2366.7,1380.59,1273.708,0.08506
2021-06-08,2379.067,2343.758,3489.873,1540.794,3247.99,2367.28,1377.43,1277.109,0.088919
2021-06-09,2373.891,2327.128,3499.989,1543.326,3249.14,2364.86,1372.8,1280.652,0.107139
2021-06-10,2385.799,2311.409,3506.505,1544.041,3250.08,2365.09,1378.85,1281.982,0.113716
2021-06-11,2391.973,2335.808,3508.388,1545.026,3250.79,2365.55,1381.99,1283.258,0.089403
2021-06-14,2395.832,2326.145,3500.354,1545.6,3251.8,2371.73,1383.19,1280.918,0.089723
2021-06-15,2389.298,2320.072,3500.245,1545.934,3251.9,2379.37,1378.27,1279.215,0.085962
2021-06-16,2377.092,2314.691,3492.349,1545.402,3251.79,2382.76,1370.0,1277.522,0.071665
2021-06-17,2376.997,2287.46,3514.112,1544.056,3251.29,2350.34,1362.88,1278.746,0.081405
2021-06-18,2347.519,2237.745,3527.419,1543.285,3250.74,2308.52,1361.25,1282.139,0.072675
2021-06-21,2379.777,2286.093,3513.744,1544.831,3250.96,2309.4,1350.52,1280.254,0.101393
2021-06-22,2392.76,2295.948,3514.688,1545.35,3251.17,2327.96,1346.84,1280.293,0.094318
2021-06-23,2390.804,2303.469,3512.125,1546.551,3251.93,2321.77,1360.5,1279.947,0.082976
2021-06-24,2405.419,2333.622,3515.028,1548.217,3252.7,2330.95,1367.39,1279.572,0.080282
2021-06-25,2414.535,2334.396,3501.954,1549.396,3253.05,2342.43,1379.59,1279.058,0.055804
2021-06-28,2419.435,2322.336,3520.205,1550.751,3254.34,2330.03,1380.9,1280.533,0.07492
2021-06-29,2420.01,2308.837,3521.784,1552.077,3254.25,2326.31,1377.15,1280.508,0.06223
2021-06-30,2421.136,2310.549,3529.816,1553.909,3254.94,2304.92,1374.64,1280.483,0.072097
2021-07-01,2432.37,2329.359,3522.2,1555.475,3255.61,2309.27,1368.22,1280.504,0.064506
2021-07-02,2448.87,2305.762,3533.036,1556.626,3256.13,2315.5,1355.38,1280.721,0.06374
2021-07-06,2444.613,2274.502,3545.999,1558.947,3257.75,2314.01,1346.58,1281.893,0.071076
2021-07-07,2450.239,2252.847,3557.134,1560.476,3258.18,2317.99,1340.68,1283.58,0.063547
2021-07-08,2428.864,2231.677,3561.295,1558.717,3257.07,2297.41,1316.25,1283.736,0.055691
2021-07-09,2457.652,2280.005,3543.919,1559.589,3257.58,2313.37,1318.17,1282.238,0.041369
2021-07-12,2464.362,2281.825,3543.032,1560.447,3258.91,2337.26,1326.83,1282.277,0.081327
2021-07-13,2452.798,2238.864,3530.994,1559.903,3259.29,2335.99,1339.51,1280.757,0.08494
2021-07-14,2451.692,2202.358,3545.364,1559.409,3259.48,2333.75,1338.13,1283.526,0.10564
2021-07-15,2443.681,2190.293,3559.128,1557.942,3259.32,2311.97,1348.48,1285.969,0.125747
2021-07-16,2426.425,2163.238,3555.48,1556.856,3259.43,2302.81,1340.08,1286.383,0.116835
2021-07-19,2390.315,2130.68,3577.732,1549.142,3256.71,2260.6,1317.22,1288.063,0.111474
